"Target","Standardized_Molecule (InChI Key)","ActivityValue[MicroM]","Molecule_CanonicalSmiles","Molecule_name"
"OATP1B3","MTKNDAQYHASLID-UHFFFAOYSA-N",12.000518202042658,"CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC1OC(C(=O)O)C(O)C(O)C1O","17beta-estradiol 17beta-d-glucuronide"
"OATP1B3","MTKNDAQYHASLID-UHFFFAOYSA-N",31.90068435975212,"CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC1OC(C(=O)O)C(O)C(O)C1O","17beta-estradiol 17beta-d-glucuronide"
"OATP1B3","MTKNDAQYHASLID-UHFFFAOYSA-N",5.50047252867634,"CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC1OC(C(=O)O)C(O)C(O)C1O","17beta-estradiol 17beta-d-glucuronide"
"OATP1B3","MTKNDAQYHASLID-UHFFFAOYSA-N",5.900651969956664,"CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC1OC(C(=O)O)C(O)C(O)C1O","17beta-estradiol 17beta-d-glucuronide"
"OATP1B3","MTKNDAQYHASLID-UHFFFAOYSA-N",5.400077590665929,"CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC1OC(C(=O)O)C(O)C(O)C1O","17beta-estradiol 17beta-d-glucuronide"
"OATP1B3","MTKNDAQYHASLID-UHFFFAOYSA-N",8.000184448550995,"CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC1OC(C(=O)O)C(O)C(O)C1O","17beta-estradiol 17beta-d-glucuronide"
"OATP1B3","MTKNDAQYHASLID-UHFFFAOYSA-N",3.5999792704335687,"CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC1OC(C(=O)O)C(O)C(O)C1O","17beta-estradiol 17beta-d-glucuronide"
"OATP1B3","MTKNDAQYHASLID-UHFFFAOYSA-N",8.199738454574753,"CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC1OC(C(=O)O)C(O)C(O)C1O","17beta-estradiol 17beta-d-glucuronide"
"OATP1B3","MTKNDAQYHASLID-UHFFFAOYSA-N",9.700631337839562,"CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC1OC(C(=O)O)C(O)C(O)C1O","17beta-estradiol 17beta-d-glucuronide"
"OATP1B3","MTKNDAQYHASLID-UHFFFAOYSA-N",3.6999853117285957,"CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC1OC(C(=O)O)C(O)C(O)C1O","17beta-estradiol 17beta-d-glucuronide"
"OATP1B3","MTKNDAQYHASLID-UHFFFAOYSA-N",28.002705950106325,"CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC1OC(C(=O)O)C(O)C(O)C1O","17beta-estradiol 17beta-d-glucuronide"
"OATP1B3","MTKNDAQYHASLID-UHFFFAOYSA-N",8.300418697157015,"CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC1OC(C(=O)O)C(O)C(O)C1O","17beta-estradiol 17beta-d-glucuronide"
"OATP1B3","MTKNDAQYHASLID-UHFFFAOYSA-N",6.2994118054855806,"CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC1OC(C(=O)O)C(O)C(O)C1O","17beta-estradiol 17beta-d-glucuronide"
"OATP1B3","MTKNDAQYHASLID-UHFFFAOYSA-N",7.000031591308975,"CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC1OC(C(=O)O)C(O)C(O)C1O","17beta-estradiol 17beta-d-glucuronide"
"OATP1B3","MTKNDAQYHASLID-UHFFFAOYSA-N",15.999263828686004,"CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC1OC(C(=O)O)C(O)C(O)C1O","17beta-estradiol 17beta-d-glucuronide"
"OATP1B3","MTKNDAQYHASLID-UHFFFAOYSA-N",12.201128470319317,"CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC1OC(C(=O)O)C(O)C(O)C1O","17beta-estradiol 17beta-d-glucuronide"
"OATP1B3","MTKNDAQYHASLID-UHFFFAOYSA-N",12.849907458229547,"CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC1OC(C(=O)O)C(O)C(O)C1O","17beta-estradiol 17beta-d-glucuronide"
"OATP1B3","MTKNDAQYHASLID-UHFFFAOYSA-N",6.2994118054855806,"CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC1OC(C(=O)O)C(O)C(O)C1O","17beta-estradiol 17beta-d-glucuronide"
"OATP1B3","MTKNDAQYHASLID-UHFFFAOYSA-N",5.400077590665929,"CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC1OC(C(=O)O)C(O)C(O)C1O","17beta-estradiol 17beta-d-glucuronide"
"OATP1B3","MTKNDAQYHASLID-UHFFFAOYSA-N",7.500668987360679,"CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC1OC(C(=O)O)C(O)C(O)C1O","17beta-estradiol 17beta-d-glucuronide"
"OATP1B3","MTKNDAQYHASLID-UHFFFAOYSA-N",21.99885109049247,"CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC1OC(C(=O)O)C(O)C(O)C1O","17beta-estradiol 17beta-d-glucuronide"
"OATP1B3","MTKNDAQYHASLID-UHFFFAOYSA-N",10.500258721108851,"CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC1OC(C(=O)O)C(O)C(O)C1O","17beta-estradiol 17beta-d-glucuronide"
"OATP1B3","MTKNDAQYHASLID-UHFFFAOYSA-N",26.199922097727615,"CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC1OC(C(=O)O)C(O)C(O)C1O","17beta-estradiol 17beta-d-glucuronide"
"OATP1B3","MTKNDAQYHASLID-UHFFFAOYSA-N",31.90068435975212,"CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC1OC(C(=O)O)C(O)C(O)C1O","17beta-estradiol 17beta-d-glucuronide"
"OATP1B3","MTKNDAQYHASLID-UHFFFAOYSA-N",15.801561289971838,"CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC1OC(C(=O)O)C(O)C(O)C1O","17beta-estradiol 17beta-d-glucuronide"
"OATP1B3","MTKNDAQYHASLID-UHFFFAOYSA-N",3.5999792704335687,"CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC1OC(C(=O)O)C(O)C(O)C1O","17beta-estradiol 17beta-d-glucuronide"
"OATP1B3","MTKNDAQYHASLID-UHFFFAOYSA-N",12.201128470319317,"CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC1OC(C(=O)O)C(O)C(O)C1O","17beta-estradiol 17beta-d-glucuronide"
"OATP1B3","MTKNDAQYHASLID-UHFFFAOYSA-N",8.199738454574753,"CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC1OC(C(=O)O)C(O)C(O)C1O","17beta-estradiol 17beta-d-glucuronide"
"OATP1B3","MTKNDAQYHASLID-UHFFFAOYSA-N",3.710222886174651,"CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC1OC(C(=O)O)C(O)C(O)C1O","17beta-estradiol 17beta-d-glucuronide"
"OATP1B3","MTKNDAQYHASLID-UHFFFAOYSA-N",11.689609406393636,"CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC1OC(C(=O)O)C(O)C(O)C1O","17beta-estradiol 17beta-d-glucuronide"
"OATP1B3","MTKNDAQYHASLID-UHFFFAOYSA-N",5.400077590665929,"CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC1OC(C(=O)O)C(O)C(O)C1O","17beta-estradiol 17beta-d-glucuronide"
"OATP1B3","MTKNDAQYHASLID-UHFFFAOYSA-N",5.400077590665929,"CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC1OC(C(=O)O)C(O)C(O)C1O","17beta-estradiol 17beta-d-glucuronide"
"OATP1B3","MTKNDAQYHASLID-UHFFFAOYSA-N",2.499769702178508,"CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC1OC(C(=O)O)C(O)C(O)C1O","17beta-estradiol 17beta-d-glucuronide"
"OATP1B3","MTKNDAQYHASLID-UHFFFAOYSA-N",5.400077590665929,"CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC1OC(C(=O)O)C(O)C(O)C1O","17beta-estradiol 17beta-d-glucuronide"
"OATP1B3","MTKNDAQYHASLID-UHFFFAOYSA-N",5.900651969956664,"CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC1OC(C(=O)O)C(O)C(O)C1O","17beta-estradiol 17beta-d-glucuronide"
"OATP1B3","MTKNDAQYHASLID-UHFFFAOYSA-N",8.290867985864459,"CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC1OC(C(=O)O)C(O)C(O)C1O","17beta-estradiol 17beta-d-glucuronide"
"OATP1B3","MTKNDAQYHASLID-UHFFFAOYSA-N",15.801561289971838,"CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC1OC(C(=O)O)C(O)C(O)C1O","17beta-estradiol 17beta-d-glucuronide"
"OATP1B3","MTKNDAQYHASLID-UHFFFAOYSA-N",24.598011487888552,"CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC1OC(C(=O)O)C(O)C(O)C1O","17beta-estradiol 17beta-d-glucuronide"
"OATP1B3","WBWWGRHZICKQGZ-UHFFFAOYSA-N",10,"CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C","taurocholate"
"OATP1B3","WBWWGRHZICKQGZ-UHFFFAOYSA-N",13.598781632845187,"CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C","taurocholate"
"OATP1B3","WBWWGRHZICKQGZ-UHFFFAOYSA-N",33.798700286198915,"CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C","taurocholate"
"OATP1B3","WBWWGRHZICKQGZ-UHFFFAOYSA-N",42.19879016871569,"CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C","taurocholate"
"OATP1B3","WBWWGRHZICKQGZ-UHFFFAOYSA-N",10,"CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C","taurocholate"
"OATP1B3","WBWWGRHZICKQGZ-UHFFFAOYSA-N",13.999096265683418,"CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C","taurocholate"
"OATP1B3","WBWWGRHZICKQGZ-UHFFFAOYSA-N",34.00165058040713,"CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C","taurocholate"
"OATP1B3","WBWWGRHZICKQGZ-UHFFFAOYSA-N",34.00165058040713,"CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C","taurocholate"
"OATP1B3","WBWWGRHZICKQGZ-UHFFFAOYSA-N",13.999096265683418,"CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C","taurocholate"
"OATP1B3","WBWWGRHZICKQGZ-UHFFFAOYSA-N",10,"CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C","taurocholate"
"OATP1B3","WBWWGRHZICKQGZ-UHFFFAOYSA-N",33.798700286198915,"CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C","taurocholate"
"OATP1B3","WBWWGRHZICKQGZ-UHFFFAOYSA-N",11.399872655699761,"CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C","taurocholate"
"OATP1B3","WBWWGRHZICKQGZ-UHFFFAOYSA-N",10,"CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C","taurocholate"
"OATP1B3","WBWWGRHZICKQGZ-UHFFFAOYSA-N",13.598781632845187,"CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C","taurocholate"
"OATP1B3","WBWWGRHZICKQGZ-UHFFFAOYSA-N",5.799626158196421,"CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C","taurocholate"
"OATP1B3","WBWWGRHZICKQGZ-UHFFFAOYSA-N",71.79595885446746,"CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C","taurocholate"
"OATP1B3","WBWWGRHZICKQGZ-UHFFFAOYSA-N",5.799626158196421,"CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C","taurocholate"
"OATP1B3","WBWWGRHZICKQGZ-UHFFFAOYSA-N",71.79595885446746,"CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C","taurocholate"
"OATP2B1","JKKFKPJIXZFSSB-UHFFFAOYSA-N",12.499711805783697,"CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O","estrone 3-sulfate"
"OATP2B1","JKKFKPJIXZFSSB-UHFFFAOYSA-N",5.339492735741767,"CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O","estrone 3-sulfate"
"OATP2B1","JKKFKPJIXZFSSB-UHFFFAOYSA-N",7.000031591308975,"CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O","estrone 3-sulfate"
"OATP2B1","JKKFKPJIXZFSSB-UHFFFAOYSA-N",0.28002705950106327,"CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O","estrone 3-sulfate"
"OATP2B1","JKKFKPJIXZFSSB-UHFFFAOYSA-N",47.000231817980136,"CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O","estrone 3-sulfate"
"OATP2B1","JKKFKPJIXZFSSB-UHFFFAOYSA-N",0.22998525866862007,"CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O","estrone 3-sulfate"
"OATP2B1","JKKFKPJIXZFSSB-UHFFFAOYSA-N",44.99870338721505,"CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O","estrone 3-sulfate"
"OATP2B1","JKKFKPJIXZFSSB-UHFFFAOYSA-N",2.3999378768098816,"CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O","estrone 3-sulfate"
"OATP2B1","JKKFKPJIXZFSSB-UHFFFAOYSA-N",0.1999861869632745,"CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O","estrone 3-sulfate"
"OATP2B1","JKKFKPJIXZFSSB-UHFFFAOYSA-N",12.998702373886042,"CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O","estrone 3-sulfate"
"OATP2B1","JKKFKPJIXZFSSB-UHFFFAOYSA-N",0.1999861869632745,"CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O","estrone 3-sulfate"
"OATP2B1","JKKFKPJIXZFSSB-UHFFFAOYSA-N",5.300294488357963,"CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O","estrone 3-sulfate"
"OATP2B1","JKKFKPJIXZFSSB-UHFFFAOYSA-N",12.998702373886042,"CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O","estrone 3-sulfate"
"OATP2B1","JKKFKPJIXZFSSB-UHFFFAOYSA-N",0.22998525866862007,"CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O","estrone 3-sulfate"
"OATP2B1","JKKFKPJIXZFSSB-UHFFFAOYSA-N",0.44998703387215055,"CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O","estrone 3-sulfate"
"OATP2B1","JKKFKPJIXZFSSB-UHFFFAOYSA-N",0.5000345349769783,"CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O","estrone 3-sulfate"
"OATP2B1","JKKFKPJIXZFSSB-UHFFFAOYSA-N",93.00365147539596,"CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O","estrone 3-sulfate"
"OATP2B1","JKKFKPJIXZFSSB-UHFFFAOYSA-N",0.093993971476678,"CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O","estrone 3-sulfate"
"OATP2B1","JKKFKPJIXZFSSB-UHFFFAOYSA-N",0.06749941361219489,"CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O","estrone 3-sulfate"
"OATP2B1","JKKFKPJIXZFSSB-UHFFFAOYSA-N",10.199995965937212,"CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O","estrone 3-sulfate"
"OATP2B1","JKKFKPJIXZFSSB-UHFFFAOYSA-N",20.897772644570423,"CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O","estrone 3-sulfate"
"OATP2B1","JKKFKPJIXZFSSB-UHFFFAOYSA-N",1.5599116444075454,"CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O","estrone 3-sulfate"
"OATP2B1","JKKFKPJIXZFSSB-UHFFFAOYSA-N",9.360520527214582,"CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O","estrone 3-sulfate"
"OATP2B1","JKKFKPJIXZFSSB-UHFFFAOYSA-N",6.2994118054855806,"CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O","estrone 3-sulfate"
"OATP2B1","JKKFKPJIXZFSSB-UHFFFAOYSA-N",13.100865862570288,"CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O","estrone 3-sulfate"
"OATP2B1","JKKFKPJIXZFSSB-UHFFFAOYSA-N",7.140029399278444,"CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O","estrone 3-sulfate"
"OATP2B1","JKKFKPJIXZFSSB-UHFFFAOYSA-N",0.005000345349769783,"CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O","estrone 3-sulfate"
"OATP2B1","JKKFKPJIXZFSSB-UHFFFAOYSA-N",0.093993971476678,"CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O","estrone 3-sulfate"
"OATP2B1","JKKFKPJIXZFSSB-UHFFFAOYSA-N",5.339492735741767,"CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O","estrone 3-sulfate"
"OATP2B1","JKKFKPJIXZFSSB-UHFFFAOYSA-N",12.499711805783697,"CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O","estrone 3-sulfate"
"OATP2B1","JKKFKPJIXZFSSB-UHFFFAOYSA-N",0.06749941361219489,"CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O","estrone 3-sulfate"
"OATP2B1","JKKFKPJIXZFSSB-UHFFFAOYSA-N",7.000031591308975,"CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O","estrone 3-sulfate"
"OATP2B1","JKKFKPJIXZFSSB-UHFFFAOYSA-N",38.238425365811224,"CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O","estrone 3-sulfate"
"OATP2B1","JKKFKPJIXZFSSB-UHFFFAOYSA-N",8.089096194098305,"CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O","estrone 3-sulfate"
"OATP2B1","JKKFKPJIXZFSSB-UHFFFAOYSA-N",7.140029399278444,"CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O","estrone 3-sulfate"
"OATP2B1","JKKFKPJIXZFSSB-UHFFFAOYSA-N",13.100865862570288,"CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O","estrone 3-sulfate"
"OATP2B1","JKKFKPJIXZFSSB-UHFFFAOYSA-N",12.499711805783697,"CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O","estrone 3-sulfate"
"OATP2B1","JKKFKPJIXZFSSB-UHFFFAOYSA-N",0.22998525866862007,"CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O","estrone 3-sulfate"
"OATP2B1","JKKFKPJIXZFSSB-UHFFFAOYSA-N",0.4600446663934779,"CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O","estrone 3-sulfate"
"OATP2B1","JKKFKPJIXZFSSB-UHFFFAOYSA-N",2.3999378768098816,"CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O","estrone 3-sulfate"
"OATP2B1","JKKFKPJIXZFSSB-UHFFFAOYSA-N",12.499711805783697,"CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O","estrone 3-sulfate"
"OATP2B1","JKKFKPJIXZFSSB-UHFFFAOYSA-N",57.99626158196422,"CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O","estrone 3-sulfate"
"OATP2B1","JKKFKPJIXZFSSB-UHFFFAOYSA-N",6.2994118054855806,"CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O","estrone 3-sulfate"
"OATP2B1","JKKFKPJIXZFSSB-UHFFFAOYSA-N",7.140029399278444,"CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O","estrone 3-sulfate"
"OATP2B1","JKKFKPJIXZFSSB-UHFFFAOYSA-N",8.089096194098305,"CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O","estrone 3-sulfate"
"OATP2B1","JKKFKPJIXZFSSB-UHFFFAOYSA-N",10.199995965937212,"CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O","estrone 3-sulfate"
"OATP2B1","JKKFKPJIXZFSSB-UHFFFAOYSA-N",20.897772644570423,"CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O","estrone 3-sulfate"
"OATP1B1","LTMHDMANZUZIPE-UHFFFAOYSA-N",7.000031591308975,"CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O","digoxin"
"OATP1B1","LTMHDMANZUZIPE-UHFFFAOYSA-N",0.7000031591308976,"CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O","digoxin"
"OATP1B1","LTMHDMANZUZIPE-UHFFFAOYSA-N",41.80228289540325,"CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O","digoxin"
"OATP1B1","LTMHDMANZUZIPE-UHFFFAOYSA-N",31.702973669527243,"CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O","digoxin"
"OATP1B1","NBMKJKDGKREAPL-UHFFFAOYSA-N",6.7003887380775655,"CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1(O)C(=O)CO","beclomethasone"
"OATP1B1","NBMKJKDGKREAPL-UHFFFAOYSA-N",6.7003887380775655,"CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1(O)C(=O)CO","beclomethasone"
"OATP1B1","NBMKJKDGKREAPL-UHFFFAOYSA-N",1.3999096265683417,"CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1(O)C(=O)CO","beclomethasone"
"OATP1B1","RJKFOVLPORLFTN-UHFFFAOYSA-N",5.400077590665929,"CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C","progesterone"
"OATP1B3","SMEROWZSTRWXGI-UHFFFAOYSA-N",1.2000518202042656,"CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C","lithocholate"
"OATP1B3","SMEROWZSTRWXGI-UHFFFAOYSA-N",6.799860450033217,"CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C","lithocholate"
"OATP1B3","SMEROWZSTRWXGI-UHFFFAOYSA-N",0.7000031591308976,"CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C","lithocholate"
"OATP1B3","SMEROWZSTRWXGI-UHFFFAOYSA-N",0.7000031591308976,"CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C","lithocholate"
"OATP1B3","SMEROWZSTRWXGI-UHFFFAOYSA-N",1.2000518202042656,"CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C","lithocholate"
"OATP1B3","SMEROWZSTRWXGI-UHFFFAOYSA-N",6.799860450033217,"CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C","lithocholate"
"OATP1B1","BHQCQFFYRZLCQQ-UHFFFAOYSA-N",11.198245903926782,"CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C","cholate"
"OATP1B1","DLYVTEULDNMQAR-UHFFFAOYSA-N",0.1951866004228822,"COC(=O)CCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C","cholic acid, methyl ester"
"OATP1B3","DLYVTEULDNMQAR-UHFFFAOYSA-N",0.10375284158180126,"COC(=O)CCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C","cholic acid, methyl ester"
"OATP1B1","GMBQZIIUCVWOCD-UHFFFAOYSA-N",0.005648719377833736,"CC1CCC2(OC1)OC1CC3C4CCC5CC(O)CCC5(C)C4CCC3(C)C1C2C","sarsasapogenin"
"OATP1B3","GMBQZIIUCVWOCD-UHFFFAOYSA-N",0.00289434302143865,"CC1CCC2(OC1)OC1CC3C4CCC5CC(O)CCC5(C)C4CCC3(C)C1C2C","sarsasapogenin"
"OATP1B1","KXGVEGMKQFWNSR-UHFFFAOYSA-N",3.199631767318347,"CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C","deoxycholic acid"
"OATP1B1","LPMXVESGRSUGHW-UHFFFAOYSA-N",0.5700330022189601,"CC1OC(OC2CC(O)C3(CO)C4C(O)CC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)C(O)C(O)C1O","ouabain"
"OATP1B1","MTKNDAQYHASLID-UHFFFAOYSA-N",8.000184448550995,"CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC1OC(C(=O)O)C(O)C(O)C1O","17beta-estradiol 17beta-d-glucuronide"
"OATP1B3","MTKNDAQYHASLID-UHFFFAOYSA-N",15.198474529284791,"CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC1OC(C(=O)O)C(O)C(O)C1O","17beta-estradiol 17beta-d-glucuronide"
"OATP1B1","VOXZDWNPVJITMN-UHFFFAOYSA-N",3.5875668303926185,"CC12CCC3c4ccc(O)cc4CCC3C1CCC2O","17beta-estradiol"
"OATP1B3","VOXZDWNPVJITMN-UHFFFAOYSA-N",12.900305642179891,"CC12CCC3c4ccc(O)cc4CCC3C1CCC2O","17beta-estradiol"
